Emotion,Eccentricity,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438,t439,t440,t441,t442,t443,t444,t445,t446,t447,t448,t449,t450,t451,t452,t453,t454,t455,t456,t457,t458
E1,0,4.093277129166667,4.09682088125,4.101734585416667,4.1056043041666666,4.099271602083333,4.0956434208333325,4.096153145833333,4.09839674375,4.087867352083333,4.097727789583333,4.09302358125,4.103233477083333,4.100411104166667,4.095278520833334,4.0989392375,4.09306883125,4.093610516666667,4.103316097916666,4.103953291666667,4.104609181250001,4.111439306249999,4.104583708333333,4.104318975,4.105652802083333,4.106102672916666,4.116969314583334,4.1146448229166666,4.1118270854166665,4.124167333333332,4.11264505625,4.123645866666667,4.121201570833334,4.121661577083334,4.1249350145833334,4.125810402083333,4.120284379166667,4.12883945,4.136098129166667,4.1323547375,4.137384564583334,4.14840498125,4.142173408333333,4.136452104166667,4.132752383333333,4.14496671875,4.149737575,4.1539290187499995,4.145003810416666,4.151668547916667,4.145481920833333,4.1505666479166665,4.1557349312500005,4.150188691666667,4.160243925,4.147584904166667,4.156033589583333,4.147921914583334,4.151361308333334,4.158308620833333,4.155473547916667,4.148671191666667,4.153443010416666,4.133991129166667,4.137636264583333,4.127923872916667,4.132980620833333,4.1343999812500005,4.118838489583333,4.11244650625,4.11173225625,4.098788639583333,4.083240325,4.076376489583334,4.071212622916667,4.063351091666667,4.060048010416667,4.052384114583333,4.050099129166666,4.0318346854166665,4.034708591666667,4.028535829166667,4.02770143125,4.016397858333333,4.01286135625,4.00400043125,4.017170375,4.00567406875,4.005960666666667,3.9944570062499993,3.99755450625,3.9864645583333336,3.98909993125,3.9923005416666664,3.9895373187499996,3.9913850395833332,3.9869492125,3.9857577729166667,3.9875130729166663,3.9931679625000003,3.98427128125,3.9871802812500006,3.987557579166667,3.98523678125,3.990412985416667,3.9946245041666666,3.9930966229166667,3.99883361875,3.9967114458333333,3.9931572791666663,3.9906489583333333,3.9922508562499996,3.9970845125000003,3.995383641666667,4.000910295833333,4.008004435416666,3.999869964583333,4.0089133875,4.011068522916666,4.018924935416667,4.019710458333334,4.013216479166667,4.022751810416667,4.017192554166667,4.030729960416666,4.02596173125,4.032931902083333,4.04931618125,4.031748614583333,4.0403990854166665,4.047543589583333,4.049562047916667,4.052153685416666,4.041797481250001,4.054974252083333,4.056087166666667,4.061772270833334,4.0613394,4.06120376875,4.06232836875,4.056475889583334,4.056787516666667,4.05956783125,4.060544020833333,4.061296202083334,4.048390372916667,4.03818923125,4.0372180916666665,4.0290665875,4.022131189583333,4.009358710416667,4.009377766666667,4.008179314583334,3.992452075,3.97886623125,3.9664569895833335,3.9615533541666665,3.94537809375,3.938828972916667,3.923629160416667,3.927367991666667,3.9200329479166665,3.9117844041666667,3.91190933125,3.9055231229166663,3.907090079166667,3.8944465270833333,3.894503897916666,3.8972179291666667,3.886610383333333,3.880421970833333,3.8876343125000004,3.8874135854166663,3.8898417020833334,3.885468083333333,3.88667263125,3.8751263062500003,3.8837245583333337,3.8888010312500003,3.8852214,3.89968548125,3.8938264104166667,3.89482511875,3.9051625833333334,3.8976252583333326,3.916131366666667,3.9132464291666667,3.928626608333333,3.9353763312499996,3.9286002333333334,3.9476160666666664,3.9377387833333337,3.952264885416667,3.947374335416667,4.0104835562500005,3.958652175,3.96468099375,4.005582724999999,4.013771685416667,4.018520102083333,4.0146870125000005,4.025079804166666,4.0175865375,4.031996447916667,4.0359699375,4.046276339583334,4.056263141666667,4.05127346875,4.076737552083333,4.062912929166667,4.082589741666667,4.004874947916666,4.090283802083333,4.0965193,4.131282647916667,4.177506460416667,4.1730824604166665,4.1967991583333335,4.199129966666666,4.20629515,4.21764835,4.218317245833333,4.233734383333333,4.211294520833333,4.22884741875,4.219950939583333,4.236886816666667,4.234755412499999,4.241281939583333,4.24748770625,4.259493139583333,4.256926279166667,4.255141572916666,4.250933929166667,4.258365260416666,4.264805664583333,4.2634527625,4.279790983333333,4.2745363916666665,4.188417004166667,4.195363227083333,4.19336339375,4.21372115,4.2150008375,4.2085650875,4.2065621562499995,4.216658793750001,4.237704847916667,4.217563239583334,4.231073808333333,4.220048872916666,4.2324360895833335,4.2360958166666665,4.23656665625,4.236090227083333,4.234189870833333,4.250498970833333,4.2573480125000005,4.2506662395833335,4.268795450000001,4.261242529166667,4.257168881249999,4.216489373809524,4.237085514285715,4.242905078571428,4.237661,4.3959663,4.382031266666666,4.3907930083333335,4.74282123,4.75270081,4.76175529,4.764888190000001,4.77156159,4.7799973399999995,4.76198028,4.77263444,4.758346950000001,4.7687795699999995,4.768009139999999,4.78006494,4.78493838,4.7754822599999995,4.76343664,4.78729704,5.026420775,5.0358673,5.0198402125,5.0315050375000006,5.029190825000001,5.0352877125,4.96956765,4.966799025,5.172128166666667,5.156648499999999,5.150008333333333,5.1695012,5.161156899999999,5.1712050666666665,5.160650133333333,5.1499281,5.161252233333333,5.1650429,5.159212833333333,5.29835,5.31497735,5.3114627,5.3082012,5.2938044,5.3082221999999994,5.3152538499999995,5.3164598000000005,5.3179669,5.2914253,5.31093335,5.30130135,5.31393515,5.302345300000001,5.2842525,5.30319045,5.29514555,5.3008662,5.30526305,5.2926035,5.323504,5.2992857,5.324014,5.29803225,5.3015995,5.305616199999999,5.29787065,5.31003115,5.310287000000001,5.31120635,5.3185252,5.446684,5.4505906,5.439496,5.470158,5.472809,5.458239,5.4573812,5.4410458,5.482876,5.482524,5.4554095,5.4930954,5.465821,5.461225,5.465733,5.4814897,5.484486,5.480282,5.4980373,5.496028,5.5027456,5.5113444,5.4892488,5.4938006,5.51287,5.489808,,,,,,,,,,,,
E1,4,4.036131787804233,4.02944864989418,4.026164306957671,4.028007195449735,4.032484351111112,4.026787608359788,4.022887807169313,4.0186943854761905,4.022751997089947,4.024701182751323,4.02128862973545,4.020302182910053,4.0227275184391535,4.0193567121164016,4.020409830343915,4.022085239550265,4.022502184153439,4.020879743412699,4.020200908412699,4.01939155558201,4.024042511137567,4.0239895419312175,4.026820782751322,4.025610997089947,4.0292767060582015,4.031141716931217,4.028602567619048,4.032736059391534,4.0317430185714285,4.039691547804233,4.034284545,4.03732963936508,4.04242678978836,4.042500094629629,4.044213445370371,4.043817564179894,4.050897861719577,4.051977287433862,4.051714178968255,4.05199873510582,4.052371050714286,4.054958592089948,4.0558328788095235,4.050631873227513,4.051290252936507,4.052700970846562,4.053254575820105,4.060174508888889,4.055369885661376,4.059533969814815,4.053150003174604,4.059586563703704,4.05460404084656,4.058660791904761,4.054046149074074,4.053072006904762,4.0510060019576715,4.058137244656085,4.056927907777778,4.048454964338625,4.050478115978836,4.047010014206349,4.047101716349207,4.04000538068783,4.038896810291005,4.023787870079365,4.0237050316931215,4.02433266542328,4.017396058624338,4.012214796402116,4.0029346799470895,4.004383216190476,4.000957174153439,3.995211583306878,3.988596113148148,3.9790271266931216,3.9820793382539685,3.976479348280424,3.9713495166137562,3.965848249973545,3.965577457354497,3.96184350452381,3.9672134629629627,3.9579901419841272,3.9572397969047617,3.954693949391534,3.952376055687831,3.9535249829100527,3.9442552398941806,3.949629389523809,3.946319545582011,3.9481038269841267,3.9535252562698417,3.9484928085185182,3.9518605388095245,3.952289034814814,3.956820953915343,3.956713840079365,3.9614178941269844,3.963078583544973,3.963625448253968,3.9679973299470896,3.973686285132275,3.973933477777778,3.9753890084920633,3.9794684820105823,3.9828375325925935,3.986112447037037,3.992945080740741,3.9886473217195766,3.9941373998412706,4.000377545343915,3.9972095962169316,4.00944043925926,4.016536434285714,4.019875381216931,4.020529383201058,4.039705981216931,4.030320943439154,4.035102455899472,4.042760267883597,4.038816746481483,4.047492948359788,4.047118538412699,4.046103399867725,4.061995402962963,4.0621554806878315,4.05562901462963,4.08391065462963,4.069302606190476,4.071715675687831,4.077263563703704,4.092880816507937,4.08134633558201,4.085124652407408,4.082570641931216,4.085692254867725,4.089208826111111,4.087963086957672,4.087716609391534,4.08858145031746,4.088890645185185,4.086368658359788,4.089565388148149,4.079423961772487,4.0786476775661376,4.078904304179894,4.065014502433862,4.0588241374074085,4.05877879989418,4.047265837275132,4.037973780185185,4.030073669417989,4.024358442566137,4.011411338915344,4.003469790132275,3.9922470753439154,3.983413324920635,3.9668149589417987,3.9642177356084654,3.9565517151587306,3.946999759365079,3.94346186095238,3.944555821507936,3.9341925021957675,3.9290544241269845,3.9271887260052907,3.92466287084656,3.9262402526190474,3.923059121164021,3.9211303210317467,3.917478502724868,3.9239718982275136,3.9210573789947087,3.925040991084656,3.922782928174603,3.9180925980423273,3.921343413359788,3.9203370701851856,3.9192441037301586,3.9285826803174597,3.936200009074074,3.935148725502645,3.9377652250000006,3.9420933755820107,3.950133109391535,3.9524636506084656,3.9527711937830694,3.947827162222222,3.9595869635449734,3.958110865899471,3.9661780389947086,4.022206414047619,3.9910246913756615,3.997528488809524,4.004286065449736,4.041407847513228,4.002629845952381,3.9764799176719574,4.039307520608466,4.039866046534391,4.049738991190477,4.054836269021164,4.06244151484127,4.072147932010583,4.07994785558201,4.083499988835978,4.068322703730159,4.103712463148148,4.115447653783068,4.124687792195767,4.1455704371693125,4.144482412328042,4.168758904708994,4.170710966137566,4.112458353730158,4.170656408994709,4.1782932204232806,4.150932762698413,4.1950667246031745,4.206739896931217,4.206475887169312,4.198269897645503,4.21753022989418,4.209844933253969,4.220859683412699,4.208362791640212,4.2125152116931215,4.225246473306878,4.2243808033597885,4.2305954189418,4.241561937777778,4.243470291375662,4.235083752671958,4.247074991137565,4.250730874947091,4.193257444867725,4.1952280759523815,4.209617363201058,4.21835059957672,4.232728788042327,4.232793431957672,4.235258317169312,4.239996181428571,4.240536710952381,4.23996201,4.254334338544974,4.2536641580687835,4.252756221507936,4.249993097063491,4.280001983439153,4.191816212083333,4.201667410505952,4.342312522517007,4.35037249622449,4.358071488809523,4.354211305952381,4.363677760714286,4.363759497619048,4.340154610714285,4.336155483333333,4.334664027380953,4.329835188095238,4.347006120714285,4.321862786428571,4.391092099761905,4.385713309523809,4.395269523095238,4.3946348692857145,4.393254753333333,4.393770857857143,4.419129916666667,4.419768386904762,4.5072860611111105,4.588221052500001,4.5999359125,4.590883443055556,4.512292557333334,4.499827549333334,4.519663591666666,4.522980853333333,4.475473233333334,4.474225788333333,4.4842230700000005,4.675644847916667,4.684941966666667,4.692220125,5.1749560444444445,5.165790533333333,5.158551788888889,5.164191944444444,5.169886227777777,5.173950477777777,5.171743922222222,5.1835655944444445,5.182262472222222,5.193024255555556,5.185462455555555,5.192197127777778,5.194147394444445,5.197355066666667,5.195605616666667,5.201701183333333,5.195261083333333,5.199393433333333,5.276438625,5.29842795,5.286786425,5.285776425,5.4808009,5.4772805,5.46775315,5.4809964,5.44041775,5.4713527,5.464336749999999,5.4891285,5.46789375,5.49719775,5.4840117500000005,5.48029255,5.4479747,5.421915,5.3922243,5.38017,5.371425,5.3642178,5.38799,5.377207,5.3784075,5.3739467,5.3733187,5.388058,5.362262,5.36214,5.353269,5.365698,5.3457403,5.3507214,5.3540506,5.348705,5.350293,5.342804,5.3591657,5.3417034,5.362824,5.330974,,,,,,,,,,,,,,,,,,,,,,,,,
E1,8,4.060694490105821,4.065845698465608,4.059863018359788,4.048164875740741,4.054678308862433,4.053422864973545,4.054393271507937,4.04929096058201,4.046802188148147,4.048615452619048,4.04415434,4.047235860079365,4.045690294444444,4.048655786534392,4.049396467777778,4.045601178412698,4.0470538495238095,4.0494823382804235,4.05352229910053,4.051693641137566,4.051918571746032,4.054276089285714,4.056775375158731,4.0617935567724865,4.054209961243386,4.05989784010582,4.0611598955026444,4.06699759542328,4.070776274338623,4.0731293706084655,4.075819465185186,4.082298561693122,4.082207915238095,4.084312345502646,4.083613782936507,4.087766616349207,4.09047924595238,4.094657424735449,4.092954772962963,4.087501527010582,4.098657040264551,4.097879717328043,4.096844738201058,4.1052664245502655,4.106276739417988,4.108012203915344,4.099374527354497,4.1080291598677245,4.114144969973545,4.113627847857143,4.1135755211904765,4.116737752883598,4.115552081375661,4.119572016825397,4.1161601566137564,4.1140968744973545,4.120085701507936,4.1198072789682545,4.119686309365079,4.1204482968783065,4.124521847301588,4.122704676825396,4.118511439285715,4.1213010501587295,4.10859705878307,4.1102108252645495,4.103748177486772,4.100590345476189,4.098552690555556,4.091696208994708,4.083841342777778,4.086869851084657,4.079849911190476,4.076224211984127,4.076343292592593,4.077628541137566,4.068023801772487,4.072001675582011,4.068605312883598,4.063738149232804,4.073648111322751,4.0654904923015875,4.058700602460318,4.062379451587302,4.057350786957672,4.050216810396826,4.0484249143650795,4.053420513068783,4.049568841005291,4.046113466084656,4.054337149973545,4.052640898253968,4.051007313677249,4.049284841428571,4.055214698253969,4.055532286216931,4.056421484814814,4.054244175502645,4.0616738983068785,4.069232738412699,4.061725035185185,4.06191240558201,4.0707265797354495,4.075544061322751,4.072274699285714,4.079978624100529,4.083892040899471,4.078102811878306,4.091457751402117,4.097251661851852,4.088687905899471,4.089840023121694,4.097916423730158,4.097910320714286,4.104120483015873,4.10626375558201,4.112899054259259,4.117085801798942,4.11746445042328,4.115280911957672,4.123001953518519,4.118075304417989,4.125280433465608,4.127609966666666,4.122067177645502,4.134415722539682,4.140504597883597,4.133640139285714,4.1437163856878305,4.144549971243386,4.140584572936508,4.141961986216931,4.157240977671957,4.1490722213227516,4.146758702169312,4.148442129444444,4.1511216121693115,4.148356436772487,4.143781721269841,4.151091494285715,4.144027406375661,4.146329891931217,4.1388877064550265,4.139240338756614,4.122982563624339,4.12193195431217,4.1089101589682535,4.1120829906878305,4.099976199497354,4.091394564523809,4.085741572751322,4.069736182089947,4.056526426746031,4.0494312369576715,4.0397214252380955,4.023211917513227,4.0220547695767195,4.007355042063492,4.0007024655291,3.9909423403439157,3.991149975105821,3.9819259345502647,3.9710752572486765,3.9713277583597892,3.969046216904762,3.9691466922486773,3.9583955855026454,3.9533030774867726,3.9465761183597885,3.9395562853703705,3.9389192103703703,3.936755258333333,3.929960491640211,3.934064574206349,3.931839865661376,3.9336006577248677,3.934440822195768,3.933442650873016,3.9272325290211634,3.931973827645502,3.9319651821164023,3.931446641719577,3.9301520940740735,3.928748118571429,3.9263664264285714,3.935146926719577,3.952988572380952,3.9536261250529097,3.9556971039417994,3.956328662857143,3.9618148216402114,3.950481063730159,3.9549164610317464,3.9801925402910054,3.9880111433068786,3.9919524737301586,4.001448543703704,4.011423410343915,4.000484084920635,4.007977733333333,4.024098135793651,4.012572067989418,4.015116197566138,4.033327600661376,4.0350798965608465,3.977529794973545,4.009800673809524,4.0571597948412705,4.0665320043650794,4.070397602910052,4.083948686243386,4.082366868783068,4.098975457142858,4.101153998941799,4.095008734470899,4.097289777301587,4.112710954497354,4.1228911106084665,4.1308587027248675,4.12300089531746,4.134742178941798,4.140974858412698,4.156212574497354,4.146508902539683,4.1584328185449735,4.169130099206349,4.219036699338624,4.210875380952381,4.220528887962963,4.230964977777778,4.229481677380952,4.241587330952381,4.246925332142857,4.258302419444445,4.2618269989418,4.270083771296297,4.278534278835979,4.27461332526455,4.279009047767857,4.267855488541667,4.265590344196428,4.274118086309524,4.277386356398809,4.282038036755952,4.272291023660714,4.286864233184524,4.304967750595238,4.298616625446429,4.305432303125,4.30275126875,4.308319981547619,4.31002027514881,4.307983816964286,4.306880344345238,4.303038634077382,4.303287224999999,4.320838087708333,4.3080125,4.249859892708333,4.2686011781249995,4.271375478125,4.277474764583333,4.292323792708333,4.254288003125,4.26100323125,4.2595690531249994,4.258662394791667,4.256396532291666,4.258215501041667,4.336469117708334,4.3320813708333334,4.367393595238095,4.382197705952382,4.438266244047619,4.401134028571429,4.638688190277778,4.630893418055556,4.625211247222222,4.622212358333334,4.625767708333333,4.634420755555555,4.646761623611112,4.838504296666667,4.975470925,4.972587764583333,4.973561147916667,4.96860206875,4.97982385,4.97429439375,4.968830927083333,4.98207676875,5.000387558333333,4.998144866666666,4.989570231249999,4.9962780208333335,5.0115835625,5.0819589249999995,5.081640958333334,5.074576691666667,5.0692307,5.078720916666668,5.0760640666666665,5.084155066666667,5.072574433333334,5.085746708333333,5.083371083333334,5.07989785,5.0985834500000005,5.0101018250000005,4.9155795125,4.9891846125,5.0691333125,5.0570001125,4.919431175,4.91103265,4.920436875,4.919106,4.9194499,4.91481055,4.919933425,5.1219196,5.1210976,5.121648666666666,5.125651133333334,5.1184535,5.1158166,5.114063266666666,5.1251427,5.131955733333332,5.126869833333334,5.03697315,5.04966495,5.0456575,5.034084549999999,5.05235885,5.0405843,5.05419235,5.0476999,5.057677,5.05364015,5.061458,5.06254335,5.0630500000000005,5.0598427,5.06764315,5.0507205,5.05939485,5.0632011,5.07541105,4.8047132,4.8141284,,,,,,,,,,,,,,,,,,,,,
E1,16,3.988827285293411,3.9784023123136114,3.980595845767196,3.983526193494468,3.979149617303992,3.9735009083333335,3.9795970727873984,3.980278021103896,3.9816189875661374,3.9790156424362673,3.9829457186147184,3.979690438672438,3.9861960743506493,3.9813351634199137,3.9949402025132272,3.990980794264069,3.988412060594036,3.9837697681216935,3.9827129370851373,3.9854918435305433,3.9816259373136123,3.9891752886844642,3.9878858984968732,3.993553901647426,3.9923443686748437,3.993496634054834,3.9984837958273207,3.997037168915344,3.9935438442881193,3.9938022072871573,3.9965720566017313,3.9966874904882155,3.994553513443963,4.002345641810966,4.002599444492543,4.012508594696969,4.004747950336701,4.000740521476671,4.009129862758538,4.002524477465127,4.010612672883598,4.022049922943723,4.014110090584415,4.007490874278499,4.010058787049062,4.01788241082251,4.011914879088503,4.01749803517316,4.01644124016354,4.0179488347041845,4.012833588912939,4.013871415764791,4.017463243819144,4.017118529040404,4.0169684872174125,4.023551100156325,4.019210309680135,4.01994314479317,4.014376135088985,4.01080660971621,4.016412921248196,4.01238549013949,4.010152906541607,4.007314309535834,4.006907547005772,4.001340133285233,3.997781966077442,3.9965127544612793,3.9967539608104854,3.9882540255651753,3.9921659998316503,3.99072398389851,3.986306593795093,3.9780227184343437,3.972006785714285,3.9743377527056274,3.961052964886965,3.954171458381433,3.963013514345839,3.963438673941799,3.9636798412818655,3.9600313888888885,3.962862393542569,3.956984197210198,3.963279882720058,3.9586144317340075,3.9591031663780663,3.9605396635161134,3.9559035736171233,3.9632307098484847,3.9627115581529577,3.9644848345117847,3.9639898266594518,3.969648426924002,3.967899922414623,3.9700813116161617,3.965430535774411,3.9741720876142375,3.978570170658971,3.9789822857022608,3.9727822654641662,3.9706641701659446,3.975091928030303,3.9837072309283297,3.9847052328403074,3.9903714244348243,3.990725217352092,3.9855322886002886,3.99318466010101,3.9989439224266476,3.9974092321308325,4.007611032215007,3.999447147703223,4.006628195670995,4.0073831965367965,4.008784865331892,4.009283183670034,4.01063161063011,4.018814344444444,4.0214586882756125,4.014684358092833,4.022064059595959,4.023356517772968,4.037596647739298,4.034866533994709,4.036500972727272,4.035266595947571,4.044356526599326,4.038614567087542,4.046924511243386,4.053361950733526,4.055122913804714,4.057343724999999,4.051983014550265,4.05019324959115,4.06118664462482,4.0541119071188065,4.051557702910054,4.0537965135521885,4.055276721151995,4.056804554677729,4.056268882683983,4.050460714381915,4.044633836724386,4.0371905470779215,4.031058454196729,4.030410463071188,4.019264774398749,4.004666381012506,4.005441946043771,3.9907510659451657,3.9839157167628674,3.9863701020322275,3.980637580735931,3.969096911483886,3.9582982738095236,3.952199802657527,3.944296160533911,3.9243507656565657,3.922950014189514,3.89870031497114,3.9006631791726796,3.8860297695045696,3.881819137277537,3.87213778027898,3.8720460905964407,3.8667992562049065,3.865886637000962,3.8683099576479076,3.860902147174122,3.8552579173641175,3.853400672498798,3.849134984992785,3.8508439780182777,3.84705457022607,3.8431882629990377,3.8441840380351127,3.8467002880230883,3.8476057733405487,3.8438720298340545,3.8459114670274164,3.845477520214045,3.8486050153920153,3.8521031476791725,3.857233449434825,3.8522277812890806,3.8594807080928337,3.8360836145262147,3.808255557984608,3.8687641574314577,3.888704256072631,3.879471889754689,3.8946263654280906,3.8939476711760457,3.8951076993025486,3.8897679476070226,3.9140068496512748,3.893477241366041,3.9209372949855696,3.902295380519481,3.915426826298702,3.921887096681097,3.9437750317460325,3.9245599246633,3.947641822751323,3.9638062514069268,3.962807973340548,3.9686349305555555,3.9711832021885525,4.020134263119289,3.978958967508418,3.9921079294853294,4.0096366537878785,4.014211316798942,4.0153486588985094,4.022303297931698,4.018699489502165,4.00340423500481,4.04080173495671,4.0662555971500725,4.051622689838864,3.982818092688793,3.994544752861953,3.9911680143217887,4.000713541005291,4.092698213014069,4.0846764708062775,4.098626745075758,4.123958457075217,4.127937669358767,4.14047858474026,4.136546337188852,4.154395081601732,4.163125427042749,4.167934334050324,4.167969175825216,4.171484589475108,4.176963718547078,4.190266618371212,4.18959165450487,4.333728759863946,4.335783516233766,4.358578077581942,4.352129714471244,4.369055735559678,4.368975255905999,4.370160712337663,4.39134566864564,4.397157618552876,4.406115216079159,4.405479022820037,4.436031719628942,4.440323358676561,4.4405905115646265,4.446434439121831,4.408129567115028,4.357171928138528,4.378797045256133,4.3826157334415585,4.412145740620491,4.413908091125541,4.417107277669553,4.4188031851010106,4.414039214444444,4.4190887823015865,4.433779827142858,4.418426257857143,4.425279741190477,4.421124751190476,4.467422100476191,4.427170411190477,4.486974574047619,4.50536874077381,4.522091194345238,4.523745280357143,4.517752018452381,4.5311487375,4.532115975892857,4.544917610416667,4.539060923214286,4.550138189285715,4.556132174880952,4.559854471785715,4.451337295428571,4.451842929714286,4.454586954571428,4.444519027857143,4.415873619238095,4.46463878,4.465983553571428,4.474044587857142,4.471441768571429,4.466700691428572,4.471326011428571,4.583469803809523,4.586052173333333,4.567078514285714,4.582172,4.582340371428572,4.567541022857142,4.518889157142857,4.532481207142857,4.519396092857143,4.720615023809524,4.728306885714286,4.741735004761905,4.732665980952381,4.718301123809524,4.720186342857143,4.729848871428572,4.721626771428571,4.749530283333333,5.310428975000001,5.3174505750000005,5.3105528500000005,5.2944783300000005,5.30996997,5.313269910000001,5.29718586,5.319185620000001,5.46107405,5.444721175,5.473933949999999,5.438654400000001,5.4612621125,5.45360105,5.550556500000001,5.55010765,5.547896700000001,5.4392964,5.4393348999999995,5.443743966666667,5.439098366666666,5.443491666666667,5.438398366666667,5.4291039,5.4417119000000005,5.8819395,5.8888973,6.0661454,6.073596,6.0628557,6.067211,6.08569,6.0841675,6.0642653,6.069529,6.0683656,6.073689,6.063573,6.087903,6.0810585,6.064127,6.080208,6.096927,6.0782657,6.082896,6.077589,6.075722,6.0816283,6.0930233,,,,,,,,,,,
